"BirdID","TerritoryID","Status","FieldPeriodID","PeriodStart","PeriodEnd"
5594,100,"ABX",105,"25/06/2011","02/10/2011"
5595,26,"BrM",116,"04/06/2012","30/09/2012"
5595,26,"BrM",118,"22/01/2013","27/02/2013"
5595,26,"BrM",122,"18/06/2013","30/09/2013"
5595,26,"BrM",124,"19/01/2014","04/03/2014"
5595,26,"BrM",125,"16/06/2014","04/10/2014"
5595,26,"BrM",139,"16/01/2015","05/03/2015"
5595,26,"BrM",142,"22/06/2015","29/09/2015"
5595,26,"BrM",144,"02/02/2016","09/03/2016"
5595,26,"BrM",159,"23/06/2016","19/09/2016"
5595,26,"BrM",161,"07/02/2017","03/03/2017"
5595,26,"BrM",164,"21/06/2017","20/09/2017"
5595,26,"BrM",166,"30/01/2018","14/03/2018"
5595,26,"BrM",167,"19/06/2018","22/09/2018"
5595,26,"BrM",171,"21/01/2019","09/03/2019"
5595,477,"H",105,"25/06/2011","02/10/2011"
5595,477,"H",112,"22/01/2012","28/02/2012"
5596,125,"ABX",105,"25/06/2011","02/10/2011"
5596,125,"AB",116,"04/06/2012","30/09/2012"
5596,125,"ABX",112,"22/01/2012","28/02/2012"
5596,125,"BrF",125,"16/06/2014","04/10/2014"
5596,125,"BrF",139,"16/01/2015","05/03/2015"
5596,125,"H",142,"22/06/2015","29/09/2015"
5596,125,"ABX",144,"02/02/2016","09/03/2016"
5596,125,"H",159,"23/06/2016","19/09/2016"
5596,125,"ABX",161,"07/02/2017","03/03/2017"
5596,125,"H",164,"21/06/2017","20/09/2017"
5596,125,"ABX",166,"30/01/2018","14/03/2018"
5596,125,"H",167,"19/06/2018","22/09/2018"
5596,125,"ABX",171,"21/01/2019","09/03/2019"
5596,125,"BrF",173,"10/06/2019","23/09/2019"
5596,125,"BrF",174,"05/02/2020","16/03/2020"
5597,79,"BrF",116,"04/06/2012","30/09/2012"
5597,79,"BrF",112,"22/01/2012","28/02/2012"
5597,79,"BrF",118,"22/01/2013","27/02/2013"
5597,79,"BrF",122,"18/06/2013","30/09/2013"
5597,79,"BrF",124,"19/01/2014","04/03/2014"
5597,79,"BrF",125,"16/06/2014","04/10/2014"
5597,79,"BrF",139,"16/01/2015","05/03/2015"
5597,79,"BrF",142,"22/06/2015","29/09/2015"
5597,79,"BrF",144,"02/02/2016","09/03/2016"
5597,79,"BrF",159,"23/06/2016","19/09/2016"
5597,79,"BrF",161,"07/02/2017","03/03/2017"
5597,79,"BrF",164,"21/06/2017","20/09/2017"
5597,79,"BrF",166,"30/01/2018","14/03/2018"
5597,79,"BrF",167,"19/06/2018","22/09/2018"
5597,79,"BrF",171,"21/01/2019","09/03/2019"
5597,173,"AB",105,"25/06/2011","02/10/2011"
5600,138,"H",105,"25/06/2011","02/10/2011"
5600,138,"H",116,"04/06/2012","30/09/2012"
5600,138,"ABX",112,"22/01/2012","28/02/2012"
5600,138,"ABX",118,"22/01/2013","27/02/2013"
5600,138,"ABX",122,"18/06/2013","30/09/2013"
5600,138,"H",124,"19/01/2014","04/03/2014"
5600,138,"H",125,"16/06/2014","04/10/2014"
5600,138,"ABX",139,"16/01/2015","05/03/2015"
5600,138,"H",142,"22/06/2015","29/09/2015"
5600,138,"H",159,"23/06/2016","19/09/2016"
5600,138,"ABX",161,"07/02/2017","03/03/2017"
5600,138,"BrF",164,"21/06/2017","20/09/2017"
5602,79,"BrM",105,"25/06/2011","02/10/2011"
5602,79,"BrM",116,"04/06/2012","30/09/2012"
5602,79,"BrM",112,"22/01/2012","28/02/2012"
5602,79,"BrM",118,"22/01/2013","27/02/2013"
5602,79,"BrM",122,"18/06/2013","30/09/2013"
5602,79,"BrM",124,"19/01/2014","04/03/2014"
5602,79,"BrM",125,"16/06/2014","04/10/2014"
5602,79,"BrM",139,"16/01/2015","05/03/2015"
5602,79,"BrM",142,"22/06/2015","29/09/2015"
5602,79,"BrM",144,"02/02/2016","09/03/2016"
5602,79,"BrM",159,"23/06/2016","19/09/2016"
5602,79,"BrM",161,"07/02/2017","03/03/2017"
5602,79,"BrM",164,"21/06/2017","20/09/2017"
5602,79,"BrM",166,"30/01/2018","14/03/2018"
5602,79,"BrM",167,"19/06/2018","22/09/2018"
5602,79,"BrM",171,"21/01/2019","09/03/2019"
5604,13,"ABX",105,"25/06/2011","02/10/2011"
5604,13,"H",116,"04/06/2012","30/09/2012"
5604,13,"ABX",118,"22/01/2013","27/02/2013"
5604,13,"ABX",112,"22/01/2012","28/02/2012"
5604,13,"ABX",122,"18/06/2013","30/09/2013"
5604,13,"ABX",124,"19/01/2014","04/03/2014"
5604,13,"ABX",125,"16/06/2014","04/10/2014"
5605,139,"BrM",116,"04/06/2012","30/09/2012"
5605,139,"BrM",112,"22/01/2012","28/02/2012"
5605,139,"BrM",118,"22/01/2013","27/02/2013"
5606,100,"ABX",105,"25/06/2011","02/10/2011"
5606,100,"BrM",112,"22/01/2012","28/02/2012"
5606,101,"BrM",118,"22/01/2013","27/02/2013"
5606,101,"BrM",122,"18/06/2013","30/09/2013"
5606,101,"BrM",124,"19/01/2014","04/03/2014"
5606,101,"BrM",125,"16/06/2014","04/10/2014"
5606,101,"BrM",139,"16/01/2015","05/03/2015"
5606,101,"BrM",142,"22/06/2015","29/09/2015"
5606,101,"BrM",144,"02/02/2016","09/03/2016"
5607,26,"ABX",105,"25/06/2011","02/10/2011"
5607,26,"ABX",116,"04/06/2012","30/09/2012"
5607,26,"BrF",112,"22/01/2012","28/02/2012"
5607,26,"H",122,"18/06/2013","30/09/2013"
5607,26,"H",124,"19/01/2014","04/03/2014"
5607,26,"BrF",125,"16/06/2014","04/10/2014"
5608,95,"BrF",105,"25/06/2011","02/10/2011"
5608,95,"BrF",116,"04/06/2012","30/09/2012"
5608,95,"BrF",112,"22/01/2012","28/02/2012"
5608,95,"BrF",118,"22/01/2013","27/02/2013"
5608,95,"BrF",122,"18/06/2013","30/09/2013"
5608,95,"BrF",124,"19/01/2014","04/03/2014"
5612,479,"BrM",105,"25/06/2011","02/10/2011"
5612,479,"BrM",116,"04/06/2012","30/09/2012"
5612,479,"BrM",112,"22/01/2012","28/02/2012"
5612,479,"BrM",118,"22/01/2013","27/02/2013"
5612,479,"BrM",122,"18/06/2013","30/09/2013"
5612,479,"BrM",124,"19/01/2014","04/03/2014"
5612,479,"BrM",125,"16/06/2014","04/10/2014"
5612,479,"BrM",139,"16/01/2015","05/03/2015"
5612,479,"BrM",142,"22/06/2015","29/09/2015"
5612,479,"BrM",144,"02/02/2016","09/03/2016"
5612,479,"BrM",159,"23/06/2016","19/09/2016"
5612,479,"BrM",161,"07/02/2017","03/03/2017"
5612,479,"BrM",164,"21/06/2017","20/09/2017"
5612,479,"BrM",166,"30/01/2018","14/03/2018"
5612,479,"BrM",167,"19/06/2018","22/09/2018"
5613,58,"BrF",105,"25/06/2011","02/10/2011"
5613,58,"BrF",116,"04/06/2012","30/09/2012"
5613,58,"BrF",112,"22/01/2012","28/02/2012"
5613,58,"BrF",118,"22/01/2013","27/02/2013"
5613,58,"BrF",122,"18/06/2013","30/09/2013"
5613,58,"BrF",124,"19/01/2014","04/03/2014"
5613,58,"BrF",125,"16/06/2014","04/10/2014"
5613,58,"BrF",139,"16/01/2015","05/03/2015"
5613,58,"BrF",142,"22/06/2015","29/09/2015"
5613,58,"BrF",144,"02/02/2016","09/03/2016"
5618,1,"BrF",118,"22/01/2013","27/02/2013"
5618,1,"BrF",122,"18/06/2013","30/09/2013"
5618,98,"OFL",105,"25/06/2011","02/10/2011"
5618,98,"ABX",116,"04/06/2012","30/09/2012"
5618,98,"ABX",112,"22/01/2012","28/02/2012"
5620,8,"BrM",105,"25/06/2011","02/10/2011"
5620,8,"BrM",116,"04/06/2012","30/09/2012"
5620,8,"BrM",118,"22/01/2013","27/02/2013"
5620,8,"BrM",112,"22/01/2012","28/02/2012"
5620,481,"BrM",116,"04/06/2012","30/09/2012"
5620,481,"BrM",118,"22/01/2013","27/02/2013"
5620,481,"BrM",122,"18/06/2013","30/09/2013"
5620,481,"BrM",124,"19/01/2014","04/03/2014"
5620,481,"BrM",125,"16/06/2014","04/10/2014"
5620,481,"BrM",139,"16/01/2015","05/03/2015"
5621,12,"BrF",142,"22/06/2015","29/09/2015"
5621,12,"BrF",144,"02/02/2016","09/03/2016"
5621,12,"TBRF",159,"23/06/2016","19/09/2016"
5621,13,"BrF",105,"25/06/2011","02/10/2011"
5621,13,"BrF",116,"04/06/2012","30/09/2012"
5621,13,"BrF",118,"22/01/2013","27/02/2013"
5621,13,"BrF",112,"22/01/2012","28/02/2012"
5621,13,"BrF",122,"18/06/2013","30/09/2013"
5621,13,"BrF",124,"19/01/2014","04/03/2014"
5621,13,"BrF",125,"16/06/2014","04/10/2014"
5621,13,"BrF",139,"16/01/2015","05/03/2015"
5621,172,"BrF",159,"23/06/2016","19/09/2016"
5621,172,"BrF",161,"07/02/2017","03/03/2017"
5621,172,"BrF",164,"21/06/2017","20/09/2017"
5621,172,"BrF",166,"30/01/2018","14/03/2018"
5621,172,"BrF",167,"19/06/2018","22/09/2018"
5621,172,"BrF",171,"21/01/2019","09/03/2019"
5621,172,"BrF",173,"10/06/2019","23/09/2019"
5621,172,"BrF",174,"05/02/2020","16/03/2020"
5624,9,"BrM",142,"22/06/2015","29/09/2015"
5624,9,"BrM",144,"02/02/2016","09/03/2016"
5624,9,"BrM",159,"23/06/2016","19/09/2016"
5624,9,"BrM",161,"07/02/2017","03/03/2017"
5624,9,"BrM",164,"21/06/2017","20/09/2017"
5624,9,"BrM",166,"30/01/2018","14/03/2018"
5624,9,"BrM",167,"19/06/2018","22/09/2018"
5624,9,"BrM",171,"21/01/2019","09/03/2019"
5624,9,"BrM",173,"10/06/2019","23/09/2019"
5624,9,"BrM",174,"05/02/2020","16/03/2020"
5624,11,"BrM",116,"04/06/2012","30/09/2012"
5624,11,"BrM",118,"22/01/2013","27/02/2013"
5624,11,"BrM",112,"22/01/2012","28/02/2012"
5624,11,"BrM",122,"18/06/2013","30/09/2013"
5624,11,"BrM",124,"19/01/2014","04/03/2014"
5624,11,"BrM",125,"16/06/2014","04/10/2014"
5624,11,"BrM",139,"16/01/2015","05/03/2015"
5624,11,"BrM",142,"22/06/2015","29/09/2015"
5624,11,"BrM",144,"02/02/2016","09/03/2016"
5624,481,"OFL",105,"25/06/2011","02/10/2011"
5625,112,"BrF",116,"04/06/2012","30/09/2012"
5625,112,"BrF",112,"22/01/2012","28/02/2012"
5625,112,"BrF",118,"22/01/2013","27/02/2013"
5625,112,"BrF",122,"18/06/2013","30/09/2013"
5625,112,"BrF",124,"19/01/2014","04/03/2014"
5625,112,"BrF",125,"16/06/2014","04/10/2014"
5625,112,"BrF",139,"16/01/2015","05/03/2015"
5625,165,"ABX",105,"25/06/2011","02/10/2011"
5626,77,"BrM",105,"25/06/2011","02/10/2011"
5626,77,"BrM",116,"04/06/2012","30/09/2012"
5626,77,"BrM",112,"22/01/2012","28/02/2012"
5626,77,"BrM",118,"22/01/2013","27/02/2013"
5626,77,"BrM",122,"18/06/2013","30/09/2013"
5626,77,"BrM",124,"19/01/2014","04/03/2014"
5626,77,"BrM",125,"16/06/2014","04/10/2014"
5626,77,"BrM",139,"16/01/2015","05/03/2015"
5626,77,"BrM",142,"22/06/2015","29/09/2015"
5626,77,"BrM",144,"02/02/2016","09/03/2016"
5626,77,"BrM",159,"23/06/2016","19/09/2016"
5626,77,"BrM",161,"07/02/2017","03/03/2017"
5626,77,"BrM",164,"21/06/2017","20/09/2017"
5626,77,"BrM",166,"30/01/2018","14/03/2018"
5626,77,"BrM",167,"19/06/2018","22/09/2018"
5626,77,"BrM",171,"21/01/2019","09/03/2019"
5626,77,"BrM",173,"10/06/2019","23/09/2019"
5626,77,"BrM",174,"05/02/2020","16/03/2020"
5630,-3,"FLOAT",116,"04/06/2012","30/09/2012"
5630,24,"BrF",118,"22/01/2013","27/02/2013"
5630,24,"BrF",122,"18/06/2013","30/09/2013"
5630,24,"BrF",124,"19/01/2014","04/03/2014"
5630,24,"BrF",125,"16/06/2014","04/10/2014"
5630,24,"BrF",139,"16/01/2015","05/03/2015"
5630,24,"BrF",142,"22/06/2015","29/09/2015"
5630,24,"BrF",144,"02/02/2016","09/03/2016"
5630,24,"BrF",159,"23/06/2016","19/09/2016"
5630,24,"BrF",161,"07/02/2017","03/03/2017"
5630,24,"BrF",164,"21/06/2017","20/09/2017"
5630,24,"BrF",166,"30/01/2018","14/03/2018"
5630,24,"BrF",167,"19/06/2018","22/09/2018"
5630,24,"BrF",171,"21/01/2019","09/03/2019"
5630,24,"BrF",173,"10/06/2019","23/09/2019"
5630,24,"BrF",174,"05/02/2020","16/03/2020"
5630,69,"OFL",105,"25/06/2011","02/10/2011"
5630,69,"ABX",112,"22/01/2012","28/02/2012"
5634,59,"ABX",105,"25/06/2011","02/10/2011"
5634,165,"BrF",116,"04/06/2012","30/09/2012"
5634,165,"BrF",112,"22/01/2012","28/02/2012"
5634,165,"BrF",118,"22/01/2013","27/02/2013"
5634,165,"BrF",122,"18/06/2013","30/09/2013"
5634,165,"BrF",124,"19/01/2014","04/03/2014"
5634,165,"BrF",125,"16/06/2014","04/10/2014"
5634,165,"BrF",139,"16/01/2015","05/03/2015"
5634,165,"BrF",142,"22/06/2015","29/09/2015"
5634,165,"BrF",144,"02/02/2016","09/03/2016"
5634,165,"BrF",159,"23/06/2016","19/09/2016"
5634,165,"BrF",161,"07/02/2017","03/03/2017"
5634,165,"BrF",164,"21/06/2017","20/09/2017"
5636,59,"H",105,"25/06/2011","02/10/2011"
5636,59,"ABX",116,"04/06/2012","30/09/2012"
5636,59,"ABX",112,"22/01/2012","28/02/2012"
5638,140,"OFL",105,"25/06/2011","02/10/2011"
5638,177,"BrM",122,"18/06/2013","30/09/2013"
5638,177,"BrM",124,"19/01/2014","04/03/2014"
5638,177,"BrM",125,"16/06/2014","04/10/2014"
5638,177,"BrM",139,"16/01/2015","05/03/2015"
5638,177,"BrM",142,"22/06/2015","29/09/2015"
5638,177,"BrM",144,"02/02/2016","09/03/2016"
5638,544,"BrM",116,"04/06/2012","30/09/2012"
5638,544,"BrM",112,"22/01/2012","28/02/2012"
5638,544,"BrM",118,"22/01/2013","27/02/2013"
5639,118,"OFL",105,"25/06/2011","02/10/2011"
5639,123,"BrM",116,"04/06/2012","30/09/2012"
5639,123,"BrM",112,"22/01/2012","28/02/2012"
5639,123,"BrM",118,"22/01/2013","27/02/2013"
5639,123,"BrM",122,"18/06/2013","30/09/2013"
5639,123,"BrM",124,"19/01/2014","04/03/2014"
5639,123,"BrM",125,"16/06/2014","04/10/2014"
5639,123,"BrM",139,"16/01/2015","05/03/2015"
5639,123,"BrM",142,"22/06/2015","29/09/2015"
5639,123,"BrM",144,"02/02/2016","09/03/2016"
5639,123,"BrM",159,"23/06/2016","19/09/2016"
5639,123,"BrM",161,"07/02/2017","03/03/2017"
5639,123,"BrM",164,"21/06/2017","20/09/2017"
5639,123,"BrM",166,"30/01/2018","14/03/2018"
5639,123,"BrM",167,"19/06/2018","22/09/2018"
5639,123,"BrM",171,"21/01/2019","09/03/2019"
5641,55,"BrF",122,"18/06/2013","30/09/2013"
5641,55,"BrF",124,"19/01/2014","04/03/2014"
5641,55,"BrF",125,"16/06/2014","04/10/2014"
5641,55,"BrF",139,"16/01/2015","05/03/2015"
5641,55,"BrF",142,"22/06/2015","29/09/2015"
5641,55,"BrF",144,"02/02/2016","09/03/2016"
5641,55,"BrF",159,"23/06/2016","19/09/2016"
5641,55,"BrF",161,"07/02/2017","03/03/2017"
5641,55,"BrF",164,"21/06/2017","20/09/2017"
5641,168,"OFL",105,"25/06/2011","02/10/2011"
5641,168,"ABX",116,"04/06/2012","30/09/2012"
5641,168,"ABX",112,"22/01/2012","28/02/2012"
5642,16,"BrF",116,"04/06/2012","30/09/2012"
5642,16,"BrF",118,"22/01/2013","27/02/2013"
5642,16,"BrF",112,"22/01/2012","28/02/2012"
5642,16,"BrF",122,"18/06/2013","30/09/2013"
5642,16,"BrF",124,"19/01/2014","04/03/2014"
5642,16,"BrF",125,"16/06/2014","04/10/2014"
5642,16,"BrF",139,"16/01/2015","05/03/2015"
5642,16,"TBRF",142,"22/06/2015","29/09/2015"
5643,127,"BrM",116,"04/06/2012","30/09/2012"
5643,127,"BrM",118,"22/01/2013","27/02/2013"
5643,127,"BrM",122,"18/06/2013","30/09/2013"
5643,127,"BrM",124,"19/01/2014","04/03/2014"
5643,127,"BrM",125,"16/06/2014","04/10/2014"
5643,127,"BrM",139,"16/01/2015","05/03/2015"
5643,127,"BrM",142,"22/06/2015","29/09/2015"
5643,127,"BrM",144,"02/02/2016","09/03/2016"
5643,127,"BrM",159,"23/06/2016","19/09/2016"
5643,127,"BrM",161,"07/02/2017","03/03/2017"
5643,128,"H",105,"25/06/2011","02/10/2011"
5643,128,"ABX",112,"22/01/2012","28/02/2012"
5644,128,"ABX",105,"25/06/2011","02/10/2011"
5644,128,"H",116,"04/06/2012","30/09/2012"
5644,128,"ABX",118,"22/01/2013","27/02/2013"
5644,128,"H",122,"18/06/2013","30/09/2013"
5644,128,"ABX",124,"19/01/2014","04/03/2014"
5644,128,"H",125,"16/06/2014","04/10/2014"
5644,128,"H",139,"16/01/2015","05/03/2015"
5644,128,"BrF",142,"22/06/2015","29/09/2015"
5644,128,"BrF",144,"02/02/2016","09/03/2016"
5644,128,"BrF",159,"23/06/2016","19/09/2016"
5644,128,"BrF",161,"07/02/2017","03/03/2017"
5644,128,"BrF",164,"21/06/2017","20/09/2017"
5644,128,"BrF",166,"30/01/2018","14/03/2018"
5644,128,"BrF",167,"19/06/2018","22/09/2018"
5644,128,"BrF",171,"21/01/2019","09/03/2019"
5644,128,"BrF",173,"10/06/2019","23/09/2019"
5644,128,"BrF",174,"05/02/2020","16/03/2020"
5644,129,"H",161,"07/02/2017","03/03/2017"
5648,99,"ABX",122,"18/06/2013","30/09/2013"
5648,128,"FL",105,"25/06/2011","02/10/2011"
5650,137,"BrM",122,"18/06/2013","30/09/2013"
5650,137,"BrM",124,"19/01/2014","04/03/2014"
5650,160,"FL",105,"25/06/2011","02/10/2011"
5650,160,"H",116,"04/06/2012","30/09/2012"
5650,160,"ABX",112,"22/01/2012","28/02/2012"
5650,160,"ABX",118,"22/01/2013","27/02/2013"
5652,116,"BrF",125,"16/06/2014","04/10/2014"
5652,116,"BrF",139,"16/01/2015","05/03/2015"
5652,116,"BrF",142,"22/06/2015","29/09/2015"
5652,116,"BrF",144,"02/02/2016","09/03/2016"
5652,157,"ABX",105,"25/06/2011","02/10/2011"
5652,157,"ABX",116,"04/06/2012","30/09/2012"
5652,157,"ABX",112,"22/01/2012","28/02/2012"
5653,40,"FL",105,"25/06/2011","02/10/2011"
5653,101,"BrF",118,"22/01/2013","27/02/2013"
5653,101,"BrF",122,"18/06/2013","30/09/2013"
5657,-3,"FLOAT",116,"04/06/2012","30/09/2012"
5657,15,"BrF",122,"18/06/2013","30/09/2013"
5657,15,"BrF",124,"19/01/2014","04/03/2014"
5657,15,"BrF",125,"16/06/2014","04/10/2014"
5657,15,"BrF",139,"16/01/2015","05/03/2015"
5657,15,"BrF",142,"22/06/2015","29/09/2015"
5657,15,"BrF",144,"02/02/2016","09/03/2016"
5657,15,"BrF",159,"23/06/2016","19/09/2016"
5657,15,"BrF",161,"07/02/2017","03/03/2017"
5657,15,"BrF",164,"21/06/2017","20/09/2017"
5657,15,"BrF",166,"30/01/2018","14/03/2018"
5657,15,"BrF",167,"19/06/2018","22/09/2018"
5657,15,"BrF",171,"21/01/2019","09/03/2019"
5657,15,"BrF",173,"10/06/2019","23/09/2019"
5657,15,"BrF",174,"05/02/2020","16/03/2020"
5657,83,"FL",105,"25/06/2011","02/10/2011"
5657,83,"ABX",116,"04/06/2012","30/09/2012"
5657,83,"ABX",112,"22/01/2012","28/02/2012"
5658,-3,"FLOAT",116,"04/06/2012","30/09/2012"
5658,43,"ABX",122,"18/06/2013","30/09/2013"
5658,43,"BrF",125,"16/06/2014","04/10/2014"
5658,43,"BrF",139,"16/01/2015","05/03/2015"
5658,43,"TBRF",142,"22/06/2015","29/09/2015"
5658,45,"FL",105,"25/06/2011","02/10/2011"
5678,77,"ABX",105,"25/06/2011","02/10/2011"
5678,116,"BrF",116,"04/06/2012","30/09/2012"
5678,116,"BrF",112,"22/01/2012","28/02/2012"
5678,116,"BrF",118,"22/01/2013","27/02/2013"
5678,116,"BrF",122,"18/06/2013","30/09/2013"
5678,116,"BrF",124,"19/01/2014","04/03/2014"
5679,36,"BrM",105,"25/06/2011","02/10/2011"
5679,36,"BrM",116,"04/06/2012","30/09/2012"
5679,36,"BrM",118,"22/01/2013","27/02/2013"
5679,36,"BrM",112,"22/01/2012","28/02/2012"
5679,36,"BrM",122,"18/06/2013","30/09/2013"
5679,36,"BrM",124,"19/01/2014","04/03/2014"
5679,36,"BrM",125,"16/06/2014","04/10/2014"
5679,36,"BrM",139,"16/01/2015","05/03/2015"
5679,36,"BrM",142,"22/06/2015","29/09/2015"
5679,36,"BrM",144,"02/02/2016","09/03/2016"
5679,36,"BrM",159,"23/06/2016","19/09/2016"
5679,36,"BrM",161,"07/02/2017","03/03/2017"
5679,36,"BrM",164,"21/06/2017","20/09/2017"
5679,36,"BrM",166,"30/01/2018","14/03/2018"
5679,36,"BrM",167,"19/06/2018","22/09/2018"
5679,36,"BrM",171,"21/01/2019","09/03/2019"
5679,36,"BrM",173,"10/06/2019","23/09/2019"
5682,14,"BrM",116,"04/06/2012","30/09/2012"
5682,14,"BrM",118,"22/01/2013","27/02/2013"
5682,14,"BrM",112,"22/01/2012","28/02/2012"
5682,15,"FL",105,"25/06/2011","02/10/2011"
5683,478,"BrF",105,"25/06/2011","02/10/2011"
5683,478,"BrF",116,"04/06/2012","30/09/2012"
5683,478,"BrF",112,"22/01/2012","28/02/2012"
5683,478,"BrF",118,"22/01/2013","27/02/2013"
5683,478,"BrF",122,"18/06/2013","30/09/2013"
5683,478,"BrF",124,"19/01/2014","04/03/2014"
5683,478,"BrF",125,"16/06/2014","04/10/2014"
5683,478,"BrF",139,"16/01/2015","05/03/2015"
5683,478,"BrF",142,"22/06/2015","29/09/2015"
5683,478,"BrF",144,"02/02/2016","09/03/2016"
5683,478,"BrF",159,"23/06/2016","19/09/2016"
5683,478,"BrF",161,"07/02/2017","03/03/2017"
5683,478,"BrF",164,"21/06/2017","20/09/2017"
5683,478,"BrF",166,"30/01/2018","14/03/2018"
5683,478,"BrF",167,"19/06/2018","22/09/2018"
5683,478,"BrF",171,"21/01/2019","09/03/2019"
5683,478,"BrF",173,"10/06/2019","23/09/2019"
5683,478,"BrF",174,"05/02/2020","16/03/2020"
5685,-3,"FLOAT",112,"22/01/2012","28/02/2012"
5685,14,"FL",105,"25/06/2011","02/10/2011"
5685,85,"BrF",116,"04/06/2012","30/09/2012"
5685,85,"BrF",118,"22/01/2013","27/02/2013"
5686,159,"FL",105,"25/06/2011","02/10/2011"
5686,159,"BrF",116,"04/06/2012","30/09/2012"
5686,159,"ABX",112,"22/01/2012","28/02/2012"
5686,159,"BrF",118,"22/01/2013","27/02/2013"
5748,50,"AB",116,"04/06/2012","30/09/2012"
5748,50,"ABX",112,"22/01/2012","28/02/2012"
5748,50,"ABX",118,"22/01/2013","27/02/2013"
5748,50,"ABX",122,"18/06/2013","30/09/2013"
5748,50,"H",124,"19/01/2014","04/03/2014"
5748,50,"H",125,"16/06/2014","04/10/2014"
5748,50,"BrF",139,"16/01/2015","05/03/2015"
5749,33,"BrF",116,"04/06/2012","30/09/2012"
5749,33,"BrF",118,"22/01/2013","27/02/2013"
5749,33,"BrF",112,"22/01/2012","28/02/2012"
5749,33,"BrF",122,"18/06/2013","30/09/2013"
5749,33,"BrF",124,"19/01/2014","04/03/2014"
5749,123,"BrF",125,"16/06/2014","04/10/2014"
5749,123,"BrF",139,"16/01/2015","05/03/2015"
5749,123,"BrF",142,"22/06/2015","29/09/2015"
5749,123,"BrF",144,"02/02/2016","09/03/2016"
5749,123,"BrF",159,"23/06/2016","19/09/2016"
5749,123,"BrF",161,"07/02/2017","03/03/2017"
5749,123,"BrF",164,"21/06/2017","20/09/2017"
5749,123,"BrF",166,"30/01/2018","14/03/2018"
5750,9,"ABX",116,"04/06/2012","30/09/2012"
5750,9,"ABX",118,"22/01/2013","27/02/2013"
5750,9,"H",112,"22/01/2012","28/02/2012"
5750,30,"BrF",122,"18/06/2013","30/09/2013"
5750,30,"BrF",124,"19/01/2014","04/03/2014"
5750,30,"BrF",125,"16/06/2014","04/10/2014"
5750,30,"BrF",139,"16/01/2015","05/03/2015"
5750,30,"BrF",142,"22/06/2015","29/09/2015"
5765,48,"BrM",116,"04/06/2012","30/09/2012"
5765,48,"ABX",112,"22/01/2012","28/02/2012"
5765,48,"BrM",118,"22/01/2013","27/02/2013"
5766,34,"BrF",116,"04/06/2012","30/09/2012"
5766,39,"BrF",122,"18/06/2013","30/09/2013"
5766,39,"BrF",124,"19/01/2014","04/03/2014"
5766,39,"BrF",125,"16/06/2014","04/10/2014"
5766,39,"BrF",139,"16/01/2015","05/03/2015"
5766,68,"ABX",116,"04/06/2012","30/09/2012"
5766,68,"OFL",112,"22/01/2012","28/02/2012"
5768,71,"ABX",116,"04/06/2012","30/09/2012"
5769,36,"ABX",122,"18/06/2013","30/09/2013"
5769,36,"BrF",124,"19/01/2014","04/03/2014"
5769,36,"BrF",125,"16/06/2014","04/10/2014"
5769,36,"TBRF",139,"16/01/2015","05/03/2015"
5769,51,"ABX",116,"04/06/2012","30/09/2012"
5769,51,"OFL",112,"22/01/2012","28/02/2012"
5769,51,"ABX",118,"22/01/2013","27/02/2013"
5770,47,"AB",116,"04/06/2012","30/09/2012"
5770,47,"FL",112,"22/01/2012","28/02/2012"
5770,47,"BrF",122,"18/06/2013","30/09/2013"
5770,47,"BrF",124,"19/01/2014","04/03/2014"
5770,47,"BrF",125,"16/06/2014","04/10/2014"
5770,47,"BrF",139,"16/01/2015","05/03/2015"
5771,47,"OFL",116,"04/06/2012","30/09/2012"
5771,47,"FL",112,"22/01/2012","28/02/2012"
5772,39,"ABX",116,"04/06/2012","30/09/2012"
5772,39,"ABX",118,"22/01/2013","27/02/2013"
5772,39,"ABX",112,"22/01/2012","28/02/2012"
5773,178,"ABX",112,"22/01/2012","28/02/2012"
5774,-3,"FLOAT",116,"04/06/2012","30/09/2012"
5774,478,"BrM",122,"18/06/2013","30/09/2013"
5774,478,"BrM",124,"19/01/2014","04/03/2014"
5774,478,"BrM",125,"16/06/2014","04/10/2014"
5774,478,"BrM",139,"16/01/2015","05/03/2015"
5775,14,"BrM",122,"18/06/2013","30/09/2013"
5775,14,"BrM",124,"19/01/2014","04/03/2014"
5775,14,"BrM",125,"16/06/2014","04/10/2014"
5775,14,"BrM",139,"16/01/2015","05/03/2015"
5775,173,"ABX",116,"04/06/2012","30/09/2012"
5776,55,"BrM",116,"04/06/2012","30/09/2012"
5776,55,"BrM",112,"22/01/2012","28/02/2012"
5776,55,"BrM",118,"22/01/2013","27/02/2013"
5776,55,"BrM",122,"18/06/2013","30/09/2013"
5776,55,"BrM",124,"19/01/2014","04/03/2014"
5776,55,"BrM",125,"16/06/2014","04/10/2014"
5776,55,"BrM",139,"16/01/2015","05/03/2015"
5776,55,"BrM",142,"22/06/2015","29/09/2015"
5776,55,"BrM",144,"02/02/2016","09/03/2016"
5776,55,"BrM",159,"23/06/2016","19/09/2016"
5776,55,"BrM",161,"07/02/2017","03/03/2017"
5776,55,"BrM",164,"21/06/2017","20/09/2017"
5776,55,"BrM",166,"30/01/2018","14/03/2018"
5776,55,"BrM",167,"19/06/2018","22/09/2018"
5776,55,"BrM",171,"21/01/2019","09/03/2019"
