mum_FPID,id,mum,dad,p,FPID,PeriodStart,PeriodEnd,O_Terr,dad_FPID,mum_Terr
853_21,1050,853,865,1,21,24/06/1996,11/08/1996,54,865_21,54
853_22,1357,853,865,1,22,01/07/1997,28/08/1997,54,865_22,54
853_22,3794,853,634,0.898,22,01/07/1997,28/08/1997,54,634_22,54
853_25,1534,853,865,1,25,20/06/1998,27/09/1998,54,865_25,54
853_28,1435,853,865,1,28,02/07/1999,26/09/1999,54,865_28,54
853_39,1592,853,629,0.999,39,25/07/2000,13/08/2000,54,629_39,54
855_21,1154,855,877,0.996,21,24/06/1996,11/08/1996,63,877_21,63
855_22,1272,855,854,0.998,22,01/07/1997,28/08/1997,63,854_22,63
855_22,1271,855,854,0.999,22,01/07/1997,28/08/1997,63,854_22,63
858_21,1051,858,857,1,21,24/06/1996,11/08/1996,62,857_21,62
858_39,1617,858,1063,1,39,25/07/2000,13/08/2000,62,1063_39,62
858_40,1718,858,1533,1,40,29/06/2001,26/07/2001,62,1533_40,62
859_23,1405,859,929,0.999,23,20/12/1997,28/03/1998,10,929_23,10
859_39,1576,859,929,1,39,25/07/2000,13/08/2000,10,929_39,10
862_21,1199,862,854,0.996,21,24/06/1996,11/08/1996,64,854_21,64
862_21,1185,862,854,0.995,21,24/06/1996,11/08/1996,64,854_21,64
862_21,1243,862,857,1,21,24/06/1996,11/08/1996,64,857_21,64
862_23,1290,862,1198,1,23,20/12/1997,28/03/1998,60.1,1198_23,60.1
862_27,1427,862,917,1,27,09/04/1999,04/05/1999,60.1,917_27,60.1
862_39,1578,862,917,1,39,25/07/2000,13/08/2000,60.1,917_39,60.1
862_40,1878,862,1524,0.898,40,29/06/2001,26/07/2001,60.1,1524_40,60.1
862_41,1738,862,1579,1,41,11/07/2002,02/10/2002,60.1,1579_41,60.1
869_25,1365,869,453,0.998,25,20/06/1998,27/09/1998,46.2,453_25,46.2
869_28,1551,869,1178,1,28,02/07/1999,26/09/1999,46.2,1178_28,46.2
869_28,1540,869,1178,0.998,28,02/07/1999,26/09/1999,46.2,1178_28,46.2
869_30,4194,869,1495,1,30,06/06/2003,02/09/2003,48,1495_30,48
869_31,2986,869,453,0.984,31,12/12/2003,14/01/2004,48,453_31,48
869_35,3694,869,1395,0.915,35,18/12/2004,12/01/2005,48,1395_35,48
869_40,1682,869,1188,1,40,29/06/2001,26/07/2001,48,1188_40,48
869_41,1799,869,1188,1,41,11/07/2002,02/10/2002,48,1188_41,48
869_75,4898,869,453,1,75,12/06/2006,02/09/2006,48,453_75,48
872_21,1059,872,602,0.886,21,24/06/1996,11/08/1996,84.1,602_21,84.1
876_21,1204,876,824,0.515,21,24/06/1996,11/08/1996,85,824_21,85
878_19,4256,878,NA,0.551,19,22/05/1995,14/09/1995,47.1,NA_19,47.1
878_21,1200,878,453,1,21,24/06/1996,11/08/1996,47.1,453_21,47.1
878_21,1188,878,879,1,21,24/06/1996,11/08/1996,47.1,879_21,47.1
880_23,1227,880,436,1,23,20/12/1997,28/03/1998,51,436_23,51
880_27,1434,880,1047,0.994,27,09/04/1999,04/05/1999,51,1047_27,51
912_21,1034,912,922,1,21,24/06/1996,11/08/1996,1,922_21,1
912_21,1163,912,922,1,21,24/06/1996,11/08/1996,1,922_21,1
912_22,1236,912,922,1,22,01/07/1997,28/08/1997,1,922_22,1
912_23,1248,912,922,1,23,20/12/1997,28/03/1998,1,922_23,1
912_25,3840,912,922,0.623,25,20/06/1998,27/09/1998,1,922_25,1
912_25,1367,912,922,1,25,20/06/1998,27/09/1998,1,922_25,1
912_27,1418,912,922,1,27,09/04/1999,04/05/1999,1,922_27,1
912_27,1419,912,922,1,27,09/04/1999,04/05/1999,1,922_27,1
912_28,1519,912,922,0.877,28,02/07/1999,26/09/1999,1,922_28,1
912_30,1895,912,1348,1,30,06/06/2003,02/09/2003,1,1348_30,1
912_34,4266,912,1750,1,34,30/05/2004,02/09/2004,1,1750_34,1
912_39,1602,912,1187,1,39,25/07/2000,13/08/2000,1,1187_39,1
912_40,1614,912,1348,1,40,29/06/2001,26/07/2001,1,1348_40,1
912_41,1705,912,1348,1,41,11/07/2002,02/10/2002,1,1348_41,1
912_75,4829,912,1750,1,75,12/06/2006,02/09/2006,1,1750_75,1
914_28,1487,914,1040,0.999,28,02/07/1999,26/09/1999,76,1040_28,76
915_22,1170,915,941,1,22,01/07/1997,28/08/1997,92.1,941_22,92.1
915_22,1231,915,941,1,22,01/07/1997,28/08/1997,92.1,941_22,92.1
915_26,1429,915,847,1,26,12/01/1999,29/01/1999,92.1,847_26,92.1
915_28,1441,915,1412,1,28,02/07/1999,26/09/1999,88,1412_28,88
919_30,2959,919,510,0.999,30,06/06/2003,02/09/2003,86,510_30,86
919_37,3641,919,1616,1,37,26/05/2005,11/09/2005,86,1616_37,86
924_21,1165,924,220,1,21,24/06/1996,11/08/1996,20,220_21,20
924_28,3986,924,220,1,28,02/07/1999,26/09/1999,20,220_28,20
925_22,3758,925,922,0.993,22,01/07/1997,28/08/1997,2,922_22,2
925_23,3863,925,837,1,23,20/12/1997,28/03/1998,2,837_23,2
925_25,3866,925,837,1,25,20/06/1998,27/09/1998,2,837_25,2
925_27,1509,925,1287,1,27,09/04/1999,04/05/1999,2,1287_27,2
925_39,1601,925,1287,1,39,25/07/2000,13/08/2000,2,1287_39,2
925_40,1771,925,1020,1,40,29/06/2001,26/07/2001,2,1020_40,2
927_23,1222,927,501,1,23,20/12/1997,28/03/1998,1.1,501_23,1.1
927_25,1413,927,501,1,25,20/06/1998,27/09/1998,1.1,501_25,1.1
927_30,1897,927,501,0.999,30,06/06/2003,02/09/2003,1.1,501_30,1.1
927_39,1684,927,501,0.998,39,25/07/2000,13/08/2000,1.1,501_39,1.1
927_41,1762,927,501,1,41,11/07/2002,02/10/2002,1.1,501_41,1.1
930_19,1055,930,NA,0.726,19,22/05/1995,14/09/1995,9,NA_19,9
930_22,1210,930,867,0.999,22,01/07/1997,28/08/1997,9,867_22,9
930_25,1348,930,495,1,25,20/06/1998,27/09/1998,9,495_25,9
930_31,2988,930,1485,1,31,12/12/2003,14/01/2004,7,1485_31,7
930_37,3504,930,1485,1,37,26/05/2005,11/09/2005,7,1485_37,7
930_40,1740,930,1485,1,40,29/06/2001,26/07/2001,7,1485_40,12
930_40,1740,930,1485,1,40,29/06/2001,26/07/2001,7,1485_40,7
930_41,1767,930,1485,1,41,11/07/2002,02/10/2002,7,1485_41,7
930_82,5166,930,3519,1,82,14/06/2007,16/09/2007,7,3519_82,7
930_87,5282,930,3519,0.998,87,10/07/2008,07/09/2008,7,3519_87,7
931_23,1268,931,1040,1,23,20/12/1997,28/03/1998,6,1040_23,6
932_22,1368,932,216,0.999,22,01/07/1997,28/08/1997,37,216_22,37
932_27,1439,932,1274,1,27,09/04/1999,04/05/1999,37,1274_27,37
932_28,1554,932,1274,0.98,28,02/07/1999,26/09/1999,37,1274_28,37
932_41,1739,932,1557,0.999,41,11/07/2002,02/10/2002,37,1557_41,37
938_21,1168,938,550,1,21,24/06/1996,11/08/1996,95,550_21,95
938_21,1180,938,547,0.954,21,24/06/1996,11/08/1996,95,547_21,95
938_28,1524,938,1028,1,28,02/07/1999,26/09/1999,95,1028_28,95
938_28,4086,938,1028,0.998,28,02/07/1999,26/09/1999,95,1028_28,95
938_41,1822,938,1381,1,41,11/07/2002,02/10/2002,95,1381_41,95
942_21,1273,942,864,0.913,21,24/06/1996,11/08/1996,110,864_21,110
942_21,1190,942,331,0.997,21,24/06/1996,11/08/1996,110,331_21,110
949_23,1277,949,557,1,23,20/12/1997,28/03/1998,41,557_23,41
949_28,1531,949,557,1,28,02/07/1999,26/09/1999,41,557_28,41
949_28,1523,949,557,1,28,02/07/1999,26/09/1999,41,557_28,41
949_39,1612,949,557,1,39,25/07/2000,13/08/2000,41,557_39,41
949_41,1746,949,1540,1,41,11/07/2002,02/10/2002,41,1540_41,41
951_28,1512,951,1196,1,28,02/07/1999,26/09/1999,59.1,1196_28,59.1
951_39,1583,951,1196,0.999,39,25/07/2000,13/08/2000,59.1,1196_39,59.1
951_41,1704,951,1196,1,41,11/07/2002,02/10/2002,59.1,1196_41,59.1
951_41,1778,951,1196,1,41,11/07/2002,02/10/2002,59.1,1196_41,59.1
NA_104,5679,,4890,0.504,104,30/06/2010,10/09/2010,26.5,4890_104,
NA_104,5609,,5071,0.533,104,30/06/2010,10/09/2010,50.1,5071_104,
NA_104,5583,,1869,0.568,104,30/06/2010,10/09/2010,73,1869_104,
NA_105,5836,,5453,0.838,105,25/06/2011,02/10/2011,123,5453_105,
NA_105,5781,,5586,0.632,105,25/06/2011,02/10/2011,53.1,5586_105,
NA_105,5845,,NA,0.401,105,25/06/2011,02/10/2011,63,NA_105,
NA_116,6022,,5321,0.935,116,04/06/2012,30/09/2012,86,5321_116,
NA_118,6032,,4872,0.988,118,22/01/2013,27/02/2013,62,4872_118,
NA_118,6068,,5612,0.615,118,22/01/2013,27/02/2013,47.2,5612_118,
NA_122,6226,,1829,0.895,122,18/06/2013,30/09/2013,83,1829_122,
NA_14,441,,2843,0.725,14,01/01/1991,31/12/1991,3,2843_14,
NA_14,442,,2764,0.369,14,01/01/1991,31/12/1991,8,2764_14,
NA_14,443,,2764,0.383,14,01/01/1991,31/12/1991,8,2764_14,
NA_14,448,,NA,0.52,14,01/01/1991,31/12/1991,38,NA_14,
NA_14,453,,51,1,14,01/01/1991,31/12/1991,47,51_14,
NA_14,454,,2756,0.472,14,01/01/1991,31/12/1991,32,2756_14,
NA_14,455,,215,0.394,14,01/01/1991,31/12/1991,5,215_14,
NA_14,462,,65,1,14,01/01/1991,31/12/1991,39,65_14,
NA_14,468,,176,1,14,01/01/1991,31/12/1991,112,176_14,
NA_14,469,,176,0.998,14,01/01/1991,31/12/1991,112,176_14,
NA_14,473,,73,0.61,14,01/01/1991,31/12/1991,60,73_14,
NA_14,476,,77,0.454,14,01/01/1991,31/12/1991,86,77_14,
NA_14,477,,77,0.822,14,01/01/1991,31/12/1991,86,77_14,
NA_14,479,,73,0.612,14,01/01/1991,31/12/1991,59,73_14,
NA_14,464,,216,0.898,14,01/01/1991,31/12/1991,36,216_14,
NA_14,467,,176,0.963,14,01/01/1991,31/12/1991,112,176_14,
NA_14,478,,73,0.623,14,01/01/1991,31/12/1991,59,73_14,
NA_14,440,,2843,0.696,14,01/01/1991,31/12/1991,3,2843_14,
NA_14,447,,NA,0.522,14,01/01/1991,31/12/1991,38,NA_14,
NA_14,456,,NA,0.39,14,01/01/1991,31/12/1991,54,NA_14,
NA_14,461,,77,0.828,14,01/01/1991,31/12/1991,39,77_14,
NA_14,465,,77,0.799,14,01/01/1991,31/12/1991,39,77_14,
NA_14,457,,2763,0.269,14,01/01/1991,31/12/1991,11,2763_14,
NA_142,6648,,5498,0.998,142,22/06/2015,29/09/2015,101.1,5498_142,
NA_142,6567,,5498,0.63,142,22/06/2015,29/09/2015,108,5498_142,
NA_16,642,,73,0.637,16,07/08/1993,13/08/1993,81,73_16,
NA_16,679,,465,0.998,16,07/08/1993,13/08/1993,86,465_16,
NA_16,551,,NA,0.327,16,07/08/1993,13/08/1993,107,NA_16,
NA_16,523,,33,0.391,16,07/08/1993,13/08/1993,56,33_16,
NA_16,524,,33,0.692,16,07/08/1993,13/08/1993,114,33_16,
NA_16,676,,NA,0.486,16,07/08/1993,13/08/1993,87,NA_16,
NA_16,595,,473,0.931,16,07/08/1993,13/08/1993,6,473_16,
NA_16,525,,NA,0.489,16,07/08/1993,13/08/1993,67,NA_16,
NA_16,466,,453,0.965,16,07/08/1993,13/08/1993,46,453_16,
NA_16,677,,NA,0.614,16,07/08/1993,13/08/1993,95.1,NA_16,
NA_16,553,,NA,0.501,16,07/08/1993,13/08/1993,89,NA_16,
NA_16,602,,75,0.991,16,07/08/1993,13/08/1993,84,75_16,
NA_16,669,,NA,0.652,16,07/08/1993,13/08/1993,104.1,NA_16,
NA_16,508,,331,0.997,16,07/08/1993,13/08/1993,84,331_16,
NA_16,681,,NA,0.471,16,07/08/1993,13/08/1993,107,NA_16,
NA_16,511,,NA,0.472,16,07/08/1993,13/08/1993,33,NA_16,
NA_16,666,,NA,0.617,16,07/08/1993,13/08/1993,92,NA_16,
NA_16,604,,NA,0.562,16,07/08/1993,13/08/1993,34,NA_16,
NA_16,530,,NA,0.457,16,07/08/1993,13/08/1993,72,NA_16,
NA_16,531,,73,0.639,16,07/08/1993,13/08/1993,81,73_16,
NA_16,556,,77,0.546,16,07/08/1993,13/08/1993,106,77_16,
NA_16,673,,208,0.898,16,07/08/1993,13/08/1993,95.1,208_16,
NA_16,547,,NA,0.66,16,07/08/1993,13/08/1993,103,NA_16,
NA_16,609,,NA,0.451,16,07/08/1993,13/08/1993,31,NA_16,
NA_16,522,,33,0.611,16,07/08/1993,13/08/1993,58,33_16,
NA_16,496,,446,0.978,16,07/08/1993,13/08/1993,3.1,446_16,
NA_16,539,,478,0.989,16,07/08/1993,13/08/1993,74,478_16,
NA_16,541,,22,0.371,16,07/08/1993,13/08/1993,31,22_16,
NA_16,542,,208,1,16,07/08/1993,13/08/1993,96,208_16,
NA_16,544,,478,0.69,16,07/08/1993,13/08/1993,103.1,478_16,
NA_16,545,,NA,0.621,16,07/08/1993,13/08/1993,104.1,NA_16,
NA_16,546,,NA,0.636,16,07/08/1993,13/08/1993,92,NA_16,
NA_16,548,,NA,0.591,16,07/08/1993,13/08/1993,93,NA_16,
NA_16,641,,NA,0.639,16,07/08/1993,13/08/1993,72,NA_16,
NA_16,603,,51,0.99,16,07/08/1993,13/08/1993,34,51_16,
NA_16,540,,446,0.471,16,07/08/1993,13/08/1993,70,446_16,
NA_16,512,,216,0.993,16,07/08/1993,13/08/1993,33,216_16,
NA_16,499,,21,0.843,16,07/08/1993,13/08/1993,6,21_16,
NA_16,561,,NA,0.566,16,07/08/1993,13/08/1993,46,NA_16,
NA_16,503,,54,0.585,16,07/08/1993,13/08/1993,25,54_16,
NA_16,674,,NA,0.592,16,07/08/1993,13/08/1993,93,NA_16,
NA_16,495,,2843,0.425,16,07/08/1993,13/08/1993,3.1,2843_16,
NA_16,629,,298,0.98,16,07/08/1993,13/08/1993,56,298_16,
NA_16,678,,208,0.924,16,07/08/1993,13/08/1993,89,208_16,
NA_16,665,,178,0.972,16,07/08/1993,13/08/1993,96,178_16,
NA_16,635,,331,0.446,16,07/08/1993,13/08/1993,70,331_16,
NA_16,630,,1862,0.361,16,07/08/1993,13/08/1993,53.1,1862_16,
NA_16,557,,448,0.886,16,07/08/1993,13/08/1993,41,448_16,
NA_16,672,,NA,0.494,16,07/08/1993,13/08/1993,103.1,NA_16,
NA_16,559,,331,0.999,16,07/08/1993,13/08/1993,108,331_16,
NA_16,633,,73,0.73,16,07/08/1993,13/08/1993,85,73_16,
NA_16,634,,33,0.694,16,07/08/1993,13/08/1993,114,33_16,
NA_16,497,,33,0.667,16,07/08/1993,13/08/1993,114,33_16,
NA_16,628,,438,0.264,16,07/08/1993,13/08/1993,52,438_16,
NA_16,552,,478,0.754,16,07/08/1993,13/08/1993,102,478_16,
NA_16,632,,NA,0.314,16,07/08/1993,13/08/1993,60,NA_16,
NA_16,607,,176,1,16,07/08/1993,13/08/1993,45,176_16,
NA_16,560,,65,0.699,16,07/08/1993,13/08/1993,46,65_16,
NA_16,529,,NA,0.47,16,07/08/1993,13/08/1993,67,NA_16,
NA_16,543,,NA,0.615,16,07/08/1993,13/08/1993,92,NA_16,
NA_16,636,,NA,0.536,16,07/08/1993,13/08/1993,70,NA_16,
NA_16,637,,NA,0.633,16,07/08/1993,13/08/1993,72,NA_16,
NA_16,638,,73,0.73,16,07/08/1993,13/08/1993,85,73_16,
NA_164,6917,,NA,0.543,164,21/06/2017,20/09/2017,112,NA_164,
NA_164,6843,,NA,0.427,164,21/06/2017,20/09/2017,64,NA_164,
NA_17,597,,293,0.577,17,07/07/1994,29/07/1994,78,293_17,
NA_17,859,,NA,0.622,17,07/07/1994,29/07/1994,1,NA_17,
NA_17,860,,494,0.987,17,07/07/1994,29/07/1994,51.1,494_17,
NA_17,872,,NA,0.43,17,07/07/1994,29/07/1994,84.1,NA_17,
NA_17,873,,676,0.876,17,07/07/1994,29/07/1994,84.1,676_17,
NA_17,877,,NA,0.394,17,07/07/1994,29/07/1994,50,NA_17,
NA_17,922,,NA,0.623,17,07/07/1994,29/07/1994,1,NA_17,
NA_17,825,,1862,0.813,17,07/07/1994,29/07/1994,24,1862_17,
NA_17,826,,21,0.999,17,07/07/1994,29/07/1994,50,21_17,
NA_17,930,,200,0.633,17,07/07/1994,29/07/1994,9,200_17,
NA_17,940,,559,0.991,17,07/07/1994,29/07/1994,104,559_17,
NA_17,1861,,NA,0.631,17,07/07/1994,29/07/1994,16,NA_17,
NA_17,858,,NA,0.682,17,07/07/1994,29/07/1994,62,NA_17,
NA_17,776,,637,0.674,17,07/07/1994,29/07/1994,81,637_17,
NA_17,866,,642,0.996,17,07/07/1994,29/07/1994,64,642_17,
NA_17,878,,NA,0.774,17,07/07/1994,29/07/1994,47.1,NA_17,
NA_17,881,,498,0.542,17,07/07/1994,29/07/1994,54,498_17,
NA_17,843,,NA,0.541,17,07/07/1994,29/07/1994,82,NA_17,
NA_17,847,,545,0.93,17,07/07/1994,29/07/1994,104,545_17,
NA_17,849,,540,0.869,17,07/07/1994,29/07/1994,73,540_17,
NA_17,864,,632,0.809,17,07/07/1994,29/07/1994,64,632_17,
NA_17,856,,173,0.326,17,07/07/1994,29/07/1994,54,173_17,
NA_17,774,,525,0.878,17,07/07/1994,29/07/1994,82,525_17,
NA_17,927,,562,1,17,07/07/1994,29/07/1994,8,562_17,
NA_17,846,,545,0.913,17,07/07/1994,29/07/1994,104,545_17,
NA_17,824,,633,1,17,07/07/1994,29/07/1994,109,633_17,
NA_17,852,,559,0.825,17,07/07/1994,29/07/1994,110,559_17,
NA_17,823,,NA,0.32,17,07/07/1994,29/07/1994,8,NA_17,
NA_17,865,,NA,0.623,17,07/07/1994,29/07/1994,64,NA_17,
NA_17,851,,NA,0.456,17,07/07/1994,29/07/1994,90,NA_17,
NA_17,832,,NA,0.57,17,07/07/1994,29/07/1994,56,NA_17,
NA_17,668,,544,1,17,07/07/1994,29/07/1994,103.1,544_17,
NA_17,926,,499,0.619,17,07/07/1994,29/07/1994,2,499_17,
NA_17,775,,NA,0.669,17,07/07/1994,29/07/1994,82,NA_17,
NA_19,1015,,830,1,19,22/05/1995,14/09/1995,58,830_19,
NA_19,1019,,881,0.983,19,22/05/1995,14/09/1995,58,881_19,
NA_19,1021,,75,1,19,22/05/1995,14/09/1995,17,75_19,
NA_19,1022,,824,0.652,19,22/05/1995,14/09/1995,75,824_19,
NA_19,1035,,NA,0.449,19,22/05/1995,14/09/1995,42,NA_19,
NA_19,1039,,NA,0.542,19,22/05/1995,14/09/1995,21,NA_19,
NA_19,1041,,881,0.842,19,22/05/1995,14/09/1995,53.1,881_19,
NA_19,870,,851,1,19,22/05/1995,14/09/1995,90,851_19,
NA_21,1240,,642,0.977,21,24/06/1996,11/08/1996,82.3,642_21,
NA_21,1191,,633,0.927,21,24/06/1996,11/08/1996,82.1,633_21,
NA_21,1158,,881,0.99,21,24/06/1996,11/08/1996,52.1,881_21,
NA_21,1205,,331,1,21,24/06/1996,11/08/1996,82.2,331_21,
NA_21,1166,,605,0.387,21,24/06/1996,11/08/1996,75,605_21,
NA_21,1212,,1039,0.509,21,24/06/1996,11/08/1996,33.1,1039_21,
NA_21,4259,,25,0.319,21,24/06/1996,11/08/1996,36,25_21,
NA_21,1177,,854,0.702,21,24/06/1996,11/08/1996,109,854_21,
NA_21,1178,,NA,0.445,21,24/06/1996,11/08/1996,48,NA_21,
NA_21,1184,,1039,0.691,21,24/06/1996,11/08/1996,50.1,1039_21,
NA_21,1189,,545,0.701,21,24/06/1996,11/08/1996,83,545_21,
NA_21,1194,,1018,0.998,21,24/06/1996,11/08/1996,111,1018_21,
NA_21,1195,,854,0.796,21,24/06/1996,11/08/1996,63,854_21,
NA_21,1198,,642,0.942,21,24/06/1996,11/08/1996,82,642_21,
NA_21,1211,,547,0.974,21,24/06/1996,11/08/1996,73,547_21,
NA_21,1218,,547,0.996,21,24/06/1996,11/08/1996,103.1,547_21,
NA_21,1235,,1039,0.972,21,24/06/1996,11/08/1996,21,1039_21,
NA_21,1247,,NA,0.329,21,24/06/1996,11/08/1996,17,NA_21,
NA_21,4261,,1028,0.859,21,24/06/1996,11/08/1996,92,1028_21,
NA_22,3741,,498,0.38,22,01/07/1997,28/08/1997,1,498_22,
NA_22,1381,,847,0.986,22,01/07/1997,28/08/1997,94,847_22,
NA_22,1347,,860,0.44,22,01/07/1997,28/08/1997,29,860_22,
NA_22,1303,,636,0.983,22,01/07/1997,28/08/1997,69,636_22,
NA_22,1244,,216,0.627,22,01/07/1997,28/08/1997,33,216_22,
NA_22,1285,,544,0.706,22,01/07/1997,28/08/1997,109,544_22,
NA_22,3742,,929,0.773,22,01/07/1997,28/08/1997,10,929_22,
NA_23,1346,,523,0.475,23,20/12/1997,28/03/1998,52.1,523_23,
NA_25,1390,,1274,0.873,25,20/06/1998,27/09/1998,11,1274_25,
NA_26,1569,,1198,0.999,26,12/01/1999,29/01/1999,108,1198_26,
NA_27,1567,,1164,0.485,27,09/04/1999,04/05/1999,25,1164_27,
NA_28,4064,,NA,0.323,28,02/07/1999,26/09/1999,8,NA_28,
NA_28,1587,,1191,0.468,28,02/07/1999,26/09/1999,96,1191_28,
NA_28,1490,,1041,0.947,28,02/07/1999,26/09/1999,52.2,1041_28,
NA_28,1505,,911,0.549,28,02/07/1999,26/09/1999,21,911_28,
NA_30,1872,,1040,0.595,30,06/06/2003,02/09/2003,75,1040_30,
NA_30,1832,,1018,0.356,30,06/06/2003,02/09/2003,117,1018_30,
NA_30,2976,,NA,0.638,30,06/06/2003,02/09/2003,116,NA_30,
NA_30,1876,,1268,0.816,30,06/06/2003,02/09/2003,5,1268_30,
NA_30,4235,,1794,1,30,06/06/2003,02/09/2003,94,1794_30,
NA_30,1772,,1199,0.32,30,06/06/2003,02/09/2003,15,1199_30,
NA_31,2989,,1767,0.983,31,12/12/2003,14/01/2004,21,1767_31,
NA_31,2973,,544,1,31,12/12/2003,14/01/2004,103.1,544_31,
NA_35,3696,,NA,0.341,35,18/12/2004,12/01/2005,42,NA_35,
NA_35,3458,,1610,0.991,35,18/12/2004,12/01/2005,103.1,1610_35,
NA_37,3446,,1702,0.31,37,26/05/2005,11/09/2005,29,1702_37,
NA_37,3518,,1773,0.627,37,26/05/2005,11/09/2005,22,1773_37,
NA_37,3519,,1773,1,37,26/05/2005,11/09/2005,21,1773_37,
NA_39,1603,,NA,0.49,39,25/07/2000,13/08/2000,3.2,NA_39,
NA_40,1757,,NA,0.397,40,29/06/2001,26/07/2001,41.1,NA_40,
NA_40,1624,,1495,0.698,40,29/06/2001,26/07/2001,48,1495_40,
NA_40,1666,,1040,0.555,40,29/06/2001,26/07/2001,28.1,1040_40,
NA_40,1670,,453,0.662,40,29/06/2001,26/07/2001,39,453_40,
NA_40,1674,,1209,0.361,40,29/06/2001,26/07/2001,30.2,1209_40,
NA_40,1676,,1577,0.752,40,29/06/2001,26/07/2001,32,1577_40,
NA_40,1695,,921,0.344,40,29/06/2001,26/07/2001,32.5,921_40,
NA_40,1712,,1357,0.998,40,29/06/2001,26/07/2001,52.1,1357_40,
NA_40,1744,,1577,0.995,40,29/06/2001,26/07/2001,43,1577_40,
NA_40,1717,,1360,0.939,40,29/06/2001,26/07/2001,62,1360_40,
NA_41,1781,,1579,0.997,41,11/07/2002,02/10/2002,117,1579_41,
NA_41,1795,,1165,0.786,41,11/07/2002,02/10/2002,16,1165_41,
NA_41,1726,,1504,0.962,41,11/07/2002,02/10/2002,41,1504_41,
NA_41,1732,,544,1,41,11/07/2002,02/10/2002,103.1,544_41,
NA_41,1789,,NA,0.607,41,11/07/2002,02/10/2002,101,NA_41,
NA_75,4878,,1579,0.35,75,12/06/2006,02/09/2006,78,1579_75,
NA_75,4918,,1579,1,75,12/06/2006,02/09/2006,117,1579_75,
NA_75,4946,,1018,0.618,75,12/06/2006,02/09/2006,76,1018_75,
NA_75,4947,,1777,0.927,75,12/06/2006,02/09/2006,77,1777_75,
NA_77,5133,,1796,0.563,77,06/01/2007,29/01/2007,62.1,1796_77,
NA_77,5162,,4918,0.998,77,06/01/2007,29/01/2007,117,4918_77,
