FieldPeriodID,TerritoryID,BirdID,Status,Island
87,60,3453,BrF,CN
87,60,1744,BrM,CN
87,60,0,FL,CN
87,61,1827,BrF,CN
87,61,4934,BrM,CN
87,62,5079,BrF,CN
87,62,1539,BrM,CN
87,62,0,FL,CN
87,63,1042,BrF,CN
87,63,1577,BrM,CN
87,63,5123,H,CN
87,63,0,CH,CN
87,66,1558,BrF,CN
87,66,3021,BrM,CN
87,66,5262,OFL,CN
87,66,0,FL,CN
87,67,1305,BrF,CN
87,67,4972,BrM,CN
87,68,1669,BrF,CN
87,68,1897,BrM,CN
87,68,4971,H,CN
87,68,5235,FL,CN
87,68,5137,SEEN1,CN
87,69,869,BrF,CN
87,69,453,BrM,CN
87,70,1782,BrF,CN
87,70,1881,BrM,CN
87,70,5249,ABX,CN
87,71,4878,BrF,CN
87,71,1742,BrM,CN
87,71,5224,OFL,CN
87,71,5168,SEEN1,CN
87,72,1805,BrF,CN
87,72,1774,BrM,CN
87,72,3505,ABX,CN
87,72,5077,ABX,CN
87,72,0,OFL,CN
87,74,1664,BrF,CN
87,74,1031,BrM,CN
87,74,4875,SEEN1,CN
87,75,2989,BrF,CN
87,75,1766,BrM,CN
87,75,5210,OFL,CN
87,76,1852,BrF,CN
87,76,4881,BrM,CN
87,77,4958,BrF,CN
87,77,4888,BrM,CN
87,77,5137,ABX,CN
87,79,1803,BrF,CN
87,79,1819,ABX,CN
87,79,1802,BrM,CN
87,79,3516,ABX,CN
87,80,2983,BrF,CN
87,80,1566,BrM,CN
87,81,1895,BrF,CN
87,81,1754,BrM,CN
87,81,5212,OFL,CN
87,81,4917,SEEN1,CN
87,82,2986,BrF,CN
87,82,1356,BrM,CN
87,83,3567,BrF,CN
87,83,1604,BrM,CN
87,85,1491,BrF,CN
87,85,5008,BrM,CN
87,85,5213,ABX,CN
87,86,2978,BrF,CN
87,86,3089,BrM,CN
87,86,2963,ABX,CN
87,86,4912,ABX,CN
87,86,4957,SEEN1,CN
87,87,4952,BrF,CN
87,87,1722,BrM,CN
87,87,4950,SEEN1,CN
87,88,1779,BrF,CN
87,88,1196,BrM,CN
87,90,3457,BrM,CN
87,90,3595,BrF,CN
87,90,5216,H,CN
87,90,0,OFL,CN
87,92,1717,BrF,CN
87,92,4954,BrM,CN
87,94,1195,BrF,CN
87,94,1871,BrM,CN
87,95,1170,BrF,CN
87,95,4872,BrM,CN
87,95,5266,ABX,CN
87,96,4935,BrF,CN
87,96,4948,BrM,CN
87,98,1438,BrF,CN
87,98,1708,BrM,CN
87,98,5268,ABX,CN
87,98,5225,FL,CN
87,99,3604,BrF,CN
87,99,1533,BrM,CN
87,99,5205,FL,CN
87,100,472,BrF,CN
87,100,1394,BrM,CN
87,100,3606,ABX,CN
87,100,0,ABX,CN
87,101,3518,BrF,CN
87,101,3454,BrM,CN
87,101,5267,ABX,CN
87,105,3090,BrF,CN
87,105,3458,BrM,CN
87,108,1851,BrF,CN
87,108,3572,BrM,CN
87,109,1580,BrF,CN
87,109,3643,BrM,CN
87,109,5119,AB,CN
87,109,5127,SEEN1,CN
87,110,3645,BrF,CN
87,110,4894,BrM,CN
87,110,4947,ABX,CN
87,110,5215,ABX,CN
87,111,1576,BrF,CN
87,111,4940,BrM,CN
87,111,5127,SEEN1,CN
87,112,1790,BrF,CN
87,112,1731,BrM,CN
87,112,3444,H,CN
87,112,4887,H,CN
87,112,5160,AB,CN
87,112,5265,OFL,CN
87,113,3501,BrF,CN
87,113,3644,BrM,CN
87,116,1685,BrF,CN
87,116,3486,BrM,CN
87,116,4956,ABX,CN
87,118,3698,BrF,CN
87,118,1489,BrM,CN
87,118,5242,FL,CN
87,121,4803,BrF,CN
87,121,1829,BrM,CN
87,123,3694,BrF,CN
87,123,3005,BrM,CN
87,125,1401,BrF,CN
87,125,1877,BrM,CN
87,125,3596,ABX,CN
87,125,5217,OFL,CN
87,125,5141,SEEN1,CN
87,125,5164,SEEN2,CN
87,126,1563,BrF,CN
87,126,3617,BrM,CN
87,126,3491,ABX,CN
87,126,3641,H,CN
87,126,5260,OFL,CN
87,126,5261,FL,CN
87,127,4965,BrF,CN
87,127,1616,BrM,CN
87,127,5171,ABX,CN
87,128,3700,BrF,CN
87,128,4933,BrM,CN
87,129,1678,BrF,CN
87,129,1412,BrM,CN
87,129,5254,FL,CN
87,129,5173,ABX,CN
87,134,4868,BrF,CN
87,134,1886,BrM,CN
87,134,0,FL,CN
87,135,3002,BrF,CN
87,135,1581,BrM,CN
87,135,5117,ABX,CN
87,135,0,FL,CN
87,135,5080,SEEN1,CN
87,137,3574,BrF,CN
87,137,4866,BrM,CN
87,137,5226,FL,CN
87,138,3451,BrF,CN
87,138,1801,BrM,CN
87,138,5269,FL,CN
87,139,1172,BrF,CN
87,139,1171,BrM,CN
87,140,1617,BrF,CN
87,140,1494,BrM,CN
87,144,3507,BrF,CN
87,144,1587,BrM,CN
87,154,3695,BrF,CN
87,154,1869,BrM,CN
87,154,5128,ABX,CN
87,155,4885,BrF,CN
87,155,4953,BrM,CN
87,155,4861,SEEN1,CN
87,157,5075,BrF,CN
87,157,5000,BrM,CN
87,160,5132,BrF,CN
87,160,5121,BrM,CN
87,160,4847,SEEN1,CN
87,165,1043,BrF,CN
87,165,1682,BrM,CN
87,165,0,FL,CN
87,167,4919,BrF,CN
87,167,5172,BrM,CN
87,167,3691,ABX,CN
87,168,3517,BrF,CN
87,168,1593,BrM,CN
87,168,4910,ABX,CN
87,168,5220,OFL,CN
87,169,3699,BrF,CN
87,169,5076,BrM,CN
87,169,5240,OFL,CN
87,171,1872,BrF,CN
87,171,1777,BrM,CN
87,171,4944,ABX,CN
87,171,5161,ABX,CN
87,173,1716,BrF,CN
87,173,4892,BrM,CN
87,173,5145,AB,CN
87,174,5162,BrF,CN
87,174,1579,BrM,CN
87,174,5248,H,CN
87,174,5241,FL,CN
87,177,4883,BrF,CN
87,177,5133,BrM,CN
87,178,1798,BrF,CN
87,178,2974,BrM,CN
87,179,4949,BrF,CN
87,179,2991,BrM,CN
87,172,3594,BrF,CN
87,172,5078,BrM,CN
87,403,4942,BrF,CN
87,403,3576,BrM,CN
87,407,3569,BrF,CN
87,407,3456,BrM,CN
87,407,3616,ABX,CN
87,407,5209,FL,CN
87,407,5204,FL,CN
87,407,5147,SEEN1,CN
87,478,3590,BrF,CN
87,478,4854,BrM,CN
87,478,4959,ABX,CN
87,474,4938,BrF,CN
87,474,3019,BrM,CN
87,480,4871,BrF,CN
87,480,4860,BrM,CN
87,479,4970,BrF,CN
87,479,4805,BrM,CN
87,477,1707,BrF,CN
87,477,1710,BrM,CN
87,477,4936,H,CN
87,472,5256,BrF,CN
87,472,1783,BrM,CN
87,-3,3580,FLOAT,CN
87,-3,4917,FLOAT,CN
87,-3,5164,FLOAT,CN
87,-3,5127,FLOAT,CN
87,-3,5168,FLOAT,CN
87,-3,5074,FLOAT,CN
87,110,1244,SEEN1,CN
87,30,5163,BrF,CN
87,159,3650,BrF,CN
87,159,3578,BrM,CN
92,1,5160,BrF,CN
92,1,1750,BrM,CN
92,2,5267,BrF,CN
92,2,2960,BrM,CN
92,2,0,FL,CN
92,3,1763,BrF,CN
92,3,4829,BrM,CN
92,3,3086,H,CN
92,3,5327,H,CN
92,3,5453,FL,CN
92,3,5343,FL,CN
92,3,5318,SEEN1,CN
92,4,1532,BrF,CN
92,4,911,BrM,CN
92,4,5071,H,CN
92,4,5462,FL,CN
92,5,5155,BrF,CN
92,5,1187,BrM,CN
92,5,0,FL,CN
92,7,1791,BrF,CN
92,7,1509,BrM,CN
92,7,5289,ABX,CN
92,7,5197,SEEN1,CN
92,7,0,SEEN1,CN
92,8,1605,BrF,CN
92,8,4939,BrM,CN
92,8,1660,ABX,CN
92,8,5332,OFL,CN
92,8,5071,SEEN1,CN
92,9,1826,BrF,CN
92,9,1499,BrM,CN
92,9,5339,FL,CN
92,9,4902,SEEN1,CN
92,11,4910,BrF,CN
92,11,4902,BrM,CN
92,12,930,BrF,CN
92,12,3519,BrM,CN
92,12,5282,H,CN
92,12,0,FL,CN
92,13,4964,BrF,CN
92,13,1607,BrM,CN
92,13,5313,FL,CN
92,13,0,FL,CN
92,14,3500,BrF,CN
92,14,2988,BrM,CN
92,14,0,FL,CN
92,15,4863,BrF,CN
92,15,1762,BrM,CN
92,15,5284,TBRF,CN
92,15,5212,SEEN1,CN
92,16,1753,BrF,CN
92,16,3612,BrM,CN
92,16,5448,H,CN
92,16,0,FL,CN
92,16,5280,SEEN1,CN
92,20,3085,BrF,CN
92,20,1729,BrM,CN
92,20,0,FL,CN
92,20,5444,FL,CN
92,22,4875,BrF,CN
92,22,1795,BrM,CN
92,9,5447,SEEN1,CN
92,22,5318,SEEN2,CN
92,490,5147,BrF,CN
92,490,5159,BrM,CN
92,490,0,FL,CN
92,23,1559,BrF,CN
92,23,1702,BrM,CN
92,23,0,FL,CN
92,24,5164,BrF,CN
92,24,2966,BrM,CN
92,24,5446,FL,CN
92,24,0,FL,CN
92,25,3449,BrF,CN
92,25,4897,BrM,CN
92,25,5315,OFL,CN
92,25,0,FL,CN
92,26,3446,TBRF,CN
92,26,1848,BrM,CN
92,26,5224,BrF,CN
92,26,1852,SEEN2,CN
92,26,0,CH,CN
92,27,3490,BrF,CN
92,27,3087,BrM,CN
92,27,5450,FL,CN
92,27,0,FL,CN
92,28,1501,BrF,CN
92,28,3618,BrM,CN
92,28,1857,H,CN
92,28,5333,FL,CN
92,30,5163,BrF,CN
92,30,5072,BrM,CN
92,30,0,FL,CN
92,32,3497,BrF,CN
92,32,1611,BrM,CN
92,32,0,FL,CN
92,32,5280,SEEN1,CN
92,32,4871,SEEN1,CN
92,33,4941,BrF,CN
92,33,3615,BrM,CN
92,34,1864,BrF,CN
92,34,1542,BrM,CN
92,34,0,FL,CN
92,36,1824,BrF,CN
92,36,4967,BrM,CN
92,36,5316,OFL,CN
92,39,1415,BrF,CN
92,39,4890,BrM,CN
92,39,0,FL,CN
92,39,2966,SEEN1,CN
92,40,3462,BrF,CN
92,40,3093,BrM,CN
92,40,5454,CH,CN
92,40,0,SEEN1,CN
92,42,5119,BrF,CN
92,42,1543,BrM,CN
92,42,0,OFL,CN
92,43,1854,BrF,CN
92,43,1029,BrM,CN
92,43,5312,FL,CN
92,43,0,FL,CN
92,43,5320,H,CN
92,43,5445,FL,CN
92,45,4999,BrF,CN
92,45,5165,BrM,CN
92,45,0,FL,CN
92,46,1384,BrF,CN
92,46,1868,BrM,CN
92,46,4973,H,CN
92,46,5317,FL,CN
92,46,0,FL,CN
92,46,5145,SEEN1,CN
92,46,1752,SEEN1,CN
92,47,1765,BrF,CN
92,47,1752,BrM,CN
92,47,2985,H,CN
92,47,5125,AB,CN
92,47,5455,FL,CN
92,47,0,FL,CN
92,48,4896,BrF,CN
92,48,2990,BrM,CN
92,48,5237,H,CN
92,48,5335,ABX,CN
92,48,0,FL,CN
92,50,3608,BrF,CN
92,50,1553,BrM,CN
92,51,1361,BrF,CN
92,51,1698,BrM,CN
92,51,5279,ABX,CN
92,53,3094,BrF,CN
92,53,5170,BrM,CN
92,53,0,CH,CN
92,53,5284,SEEN2,CN
92,54,1821,BrF,CN
92,54,1504,BrM,CN
92,54,5314,OFL,CN
92,54,0,FL,CN
92,54,5262,SEEN1,CN
92,54,5321,SEEN1,CN
92,55,2968,BrF,CN
92,55,5240,BrM,CN
92,57,2959,BrF,CN
92,57,3515,BrM,CN
92,57,0,CH,CN
92,58,1757,BrF,CN
92,58,1523,BrM,CN
92,58,3491,SEEN1,CN
92,59,3022,BrF,CN
92,59,3696,BrM,CN
92,59,5292,ABX,CN
92,60,3453,BrF,CN
92,60,1744,BrM,CN
92,60,5322,ABX,CN
92,60,5321,OFL,CN
92,60,5318,SEEN1,CN
92,61,1827,BrF,CN
92,61,4934,BrM,CN
92,62,5079,BrF,CN
92,62,5290,BrM,CN
92,63,1042,BrF,CN
92,63,1577,BrM,CN
92,63,5123,H,CN
92,63,5336,OFL,CN
92,63,0,FL,CN
92,67,4972,BrM,CN
92,67,3505,SEEN2,CN
92,67,5195,SEEN1,CN
92,68,4971,BrF,CN
92,68,1897,BrM,CN
92,68,1669,H,CN
92,68,5235,H,CN
92,68,0,FL,CN
92,69,869,BrF,CN
92,69,453,BrM,CN
92,69,5335,SEEN1,CN
92,69,5292,SEEN1,CN
92,68,5195,SEEN1,CN
92,70,1782,BrF,CN
92,70,1881,BrM,CN
92,70,5195,SEEN1,CN
92,71,4917,BrF,CN
92,71,5144,BrM,CN
92,72,1805,BrF,CN
92,72,3505,H,CN
92,72,5236,BrM,CN
92,72,5280,ABX,CN
92,72,0,FL,CN
92,72,5212,SEEN1,CN
92,74,5168,BrF,CN
92,74,1031,BrM,CN
92,75,2989,BrF,CN
92,75,4887,BrM,CN
92,75,5342,CH,CN
92,76,1852,BrF,CN
92,76,4888,BrM,CN
92,77,4958,BrF,CN
92,77,4888,BrM,CN
92,77,5456,FL,CN
92,79,1803,BrF,CN
92,79,1802,BrM,CN
92,79,3516,H,CN
92,79,0,FL,CN
92,79,5275,SEEN2,CN
92,79,5265,SEEN2,CN
92,81,1895,BrF,CN
92,81,4947,BrM,CN
92,81,5212,H,CN
92,81,5467,OFL,CN
92,81,0,CH,CN
92,82,2986,BrF,CN
92,82,1356,BrM,CN
92,82,0,FL,CN
92,83,3567,BrF,CN
92,83,1604,BrM,CN
92,83,0,FL,CN
92,85,1491,BrF,CN
92,85,5285,BrM,CN
92,85,5287,OFL,CN
92,86,2978,BrF,CN
92,86,3089,BrM,CN
92,86,2963,H,CN
92,87,5174,BrF,CN
92,87,1722,BrM,CN
92,87,0,CH,CN
92,87,5216,SEEN2,CN
92,88,4904,BrF,CN
92,88,1196,BrM,CN
92,88,4954,SEEN1,CN
92,90,5216,ABX,CN
92,90,3595,BrF,CN
92,90,5266,ABX,CN
92,90,0,SEEN1,CN
92,90,4948,SEEN1,CN
92,92,1717,BrF,CN
92,92,4954,BrM,CN
92,92,5283,OFL,CN
92,94,1195,BrF,CN
92,94,5249,BrM,CN
92,95,4960,BrF,CN
92,95,4872,BrM,CN
92,95,0,FL,CN
92,96,4935,BrF,CN
92,96,4948,BrM,CN
92,96,5118,H,CN
92,96,5326,OFL,CN
92,96,5464,FL,CN
92,98,1438,BrF,CN
92,98,1708,BrM,CN
92,98,5461,FL,CN
92,98,5118,SEEN1,CN
92,98,0,H,CN
92,98,4956,SEEN1,CN
92,99,3604,BrF,CN
92,99,1533,BrM,CN
92,99,5449,OFL,CN
92,100,3606,BrF,CN
92,100,1394,BrM,CN
92,100,5288,H,CN
92,100,5459,FL,CN
92,100,5140,SEEN1,CN
92,101,3518,BrF,CN
92,101,3454,BrM,CN
92,101,0,SEEN1,CN
92,105,5128,BrF,CN
92,105,3458,BrM,CN
92,109,1580,BrF,CN
92,109,3643,BrM,CN
92,110,3645,BrF,CN
92,110,3644,BrM,CN
92,110,0,H,CN
92,110,5468,FL,CN
92,111,1576,BrF,CN
92,111,5199,BrM,CN
92,110,5199,SEEN1,CN
92,112,3444,BrF,CN
92,112,1731,BrM,CN
92,112,5447,H,CN
92,112,5465,FL,CN
92,112,5265,SEEN2,CN
92,112,5337,SEEN1,CN
92,112,4887,SEEN1,CN
92,116,1685,BrF,CN
92,116,3486,BrM,CN
92,116,4956,H,CN
92,116,0,SEEN1,CN
92,118,3698,BrF,CN
92,118,1489,BrM,CN
92,118,5242,H,CN
92,118,0,FL,CN
92,121,4803,BrF,CN
92,121,1829,BrM,CN
92,121,0,SEEN1,CN
92,123,3694,BrF,CN
92,123,3005,BrM,CN
92,125,1401,BrF,CN
92,125,1877,BrM,CN
92,125,3596,H,CN
92,125,5334,OFL,CN
92,126,3491,BrF,CN
92,126,5169,BrM,CN
92,126,5340,CH,CN
92,126,1523,SEEN1,CN
92,126,1616,SEEN1,CN
92,127,4965,BrF,CN
92,127,1616,BrM,CN
92,127,5277,ABX,CN
92,127,5469,FL,CN
92,127,0,OFL,CN
92,129,1678,BrF,CN
92,129,1412,BrM,CN
92,129,5173,ABX,CN
92,128,3700,BrF,CN
92,128,4933,BrM,CN
92,134,4868,BrF,CN
92,134,1886,BrM,CN
92,134,5319,OFL,CN
92,134,5328,FL,CN
92,134,0,FL,CN
92,135,3002,BrF,CN
92,135,5269,BrM,CN
92,135,5324,ABX,CN
92,135,5323,OFL,CN
92,135,5463,FL,CN
92,135,5466,FL,CN
92,137,3574,BrF,CN
92,137,4866,BrM,CN
92,137,5458,FL,CN
92,137,0,SEEN1,CN
92,138,3451,BrF,CN
92,138,1801,BrM,CN
92,139,1172,BrF,CN
92,139,1171,BrM,CN
92,140,1617,BrF,CN
92,140,1494,BrM,CN
92,140,5470,CH,CN
92,140,4883,SEEN1,CN
92,140,0,SEEN1,CN
92,154,3695,TBRF,CN
92,154,1869,BrM,CN
92,154,5452,FL,CN
92,154,5451,SEEN2,CN
92,154,5324,BrF,CN
92,155,4885,BrF,CN
92,155,4953,BrM,CN
92,155,3507,ABX,CN
92,155,5075,SEEN1,CN
92,157,5075,BrF,CN
92,157,5000,BrM,CN
92,157,5325,OFL,CN
92,159,4861,BrF,CN
92,159,5116,BrM,CN
92,159,5140,ABX,CN
92,159,5217,ABX,CN
92,159,5341,ABX,CN
92,160,5132,BrF,CN
92,160,5121,BrM,CN
92,160,2974,SEEN1,CN
92,165,1043,BrF,CN
92,165,4957,BrM,CN
92,165,5291,ABX,CN
92,165,5226,ABX,CN
92,167,4919,BrF,CN
92,167,5172,BrM,CN
92,168,3517,BrF,CN
92,168,5220,BrM,CN
92,168,0,FL,CN
92,169,3699,BrF,CN
92,169,5076,BrM,CN
92,169,5240,SEEN1,CN
92,171,1872,BrF,CN
92,171,1819,BrM,CN
92,173,1716,BrF,CN
92,173,4892,BrM,CN
92,173,5145,ABX,CN
92,173,0,FL,CN
92,173,1805,SEEN1,CN
92,173,5236,SEEN1,CN
92,174,5162,BrF,CN
92,174,5077,BrM,CN
92,177,4883,BrF,CN
92,177,5254,BrM,CN
92,177,5457,OFL,CN
92,177,0,FL,CN
92,178,1798,BrF,CN
92,178,2974,BrM,CN
92,178,5338,OFL,CN
92,179,5268,BrF,CN
92,179,2991,BrM,CN
92,172,3594,BrF,CN
92,172,5197,BrM,CN
92,172,5099,H,CN
92,172,0,FL,CN
92,172,5471,FL,CN
92,403,4942,BrF,CN
92,403,3576,BrM,CN
92,403,0,FL,CN
92,407,3569,BrF,CN
92,407,3456,BrM,CN
92,407,3616,H,CN
92,407,5204,H,CN
92,478,3590,BrF,CN
92,478,4854,BrM,CN
92,478,0,FL,CN
92,480,4871,BrF,CN
92,480,4860,BrM,CN
92,480,5418,FL,CN
92,480,5460,CH,CN
92,479,4970,BrF,CN
92,479,5262,BrM,CN
92,477,1707,BrF,CN
92,477,1710,BrM,CN
92,477,4936,H,CN
92,477,5337,ABX,CN
92,477,0,FL,CN
92,472,5256,BrF,CN
92,472,1783,BrM,CN
92,472,2968,SEEN1,CN
92,481,4961,BrF,CN
92,481,5167,BrM,CN
92,481,0,FL,CN
92,481,5472,FL,CN
92,515,5265,BrF,CN
92,515,5275,BrM,CN
92,516,2976,BrM,CN
92,516,5009,BrF,CN
92,-3,5284,FLOAT,CN
92,-3,5318,FLOAT,CN
92,-3,5292,FLOAT,CN
92,-3,5195,FLOAT,CN
82,54,4805,SEEN1,CN
34,167,3095,CH,CN
104,1,5160,BrF,CN
104,1,1750,BrM,CN
104,1,5556,FL,CN
104,2,5267,BrF,CN
104,2,2960,BrM,CN
104,2,5517,AB,CN
104,2,0,FL,CN
104,3,1763,BrF,CN
104,3,5204,BrM,CN
104,3,3086,H,CN
104,3,5536,OFL,CN
104,3,5457,SEEN1,CN
104,4,1532,BrF,CN
104,4,911,BrM,CN
104,4,5462,ABX,CN
104,5,5155,BrF,CN
104,5,1187,BrM,CN
104,5,5520,H,CN
104,5,0,FL,CN
104,5,5568,FL,CN
104,7,1791,BrF,CN
104,7,1509,BrM,CN
104,7,5521,SEEN1,CN
104,7,0,FL,CN
104,8,1605,BrF,CN
104,8,4939,BrM,CN
104,8,1660,H,CN
104,8,5519,ABX,CN
104,8,5562,OFL,CN
104,8,3085,SEEN1,CN
104,8,5521,SEEN1,CN
104,8,5517,SEEN1,CN
104,9,1826,BrF,CN
104,9,1499,BrM,CN
104,9,5339,AB,CN
104,9,0,FL,CN
104,11,4971,BrF,CN
104,11,4902,BrM,CN
104,11,5519,SEEN1,CN
104,12,930,BrF,CN
104,12,3519,BrM,CN
104,12,5282,H,CN
104,13,4964,BrF,CN
104,13,1607,BrM,CN
104,13,5313,H,CN
104,13,5521,AB,CN
104,13,0,FL,CN
104,14,5284,BrF,CN
104,14,2988,BrM,CN
104,14,5512,OFL,CN
104,14,3519,SEEN1,CN
104,15,4863,BrF,CN
104,15,1762,BrM,CN
104,15,5511,OFL,CN
104,15,5553,FL,CN
104,16,1753,BrF,CN
104,16,5197,BrM,CN
104,20,3085,BrF,CN
104,20,1729,BrM,CN
104,20,5518,SEEN1,CN
104,20,0,FL,CN
104,23,5457,TBRF,CN
104,23,1702,BrM,CN
104,24,5164,BrF,CN
104,24,2966,BrM,CN
104,24,5339,SEEN1,CN
104,23,0,SEEN1,CN
104,26,1852,BrF,CN
104,26,5071,BrM,CN
104,26,0,FL,CN
104,27,3490,BrF,CN
104,27,3087,BrM,CN
104,27,5510,H,CN
104,28,1857,BrF,CN
104,28,3618,BrM,CN
104,30,5163,BrF,CN
104,30,5072,BrM,CN
104,30,0,FL,CN
104,32,3497,BrF,CN
104,32,1611,BrM,CN
104,32,5544,FL,CN
104,33,4941,BrF,CN
104,33,5526,BrM,CN
104,33,5510,SEEN1,CN
104,34,1864,BrF,CN
104,34,1542,BrM,CN
104,34,5516,ABX,CN
104,36,1824,BrF,CN
104,36,5220,BrM,CN
104,36,5326,SEEN1,CN
104,36,0,FL,CN
104,39,1415,BrF,CN
104,39,4890,BrM,CN
104,39,0,FL,CN
104,40,3462,BrF,CN
104,40,3093,BrM,CN
104,40,5557,FL,CN
104,42,5119,BrF,CN
104,42,5235,BrM,CN
104,42,0,FL,CN
104,43,5320,BrF,CN
104,43,1029,BrM,CN
104,43,5541,ABX,CN
104,43,5514,AB,CN
104,46,4973,BrF,CN
104,46,1868,BrM,CN
104,46,5317,SEEN2,CN
104,46,0,FL,CN
104,46,5513,AB,CN
104,47,1765,BrF,CN
104,47,1752,BrM,CN
104,47,2985,H,CN
104,47,5525,AB,CN
104,47,5125,U,CN
104,47,5565,FL,CN
104,48,4896,BrF,CN
104,48,2990,BrM,CN
104,48,5550,FL,CN
104,48,0,SEEN1,CN
104,50,3608,BrF,CN
104,50,5237,BrM,CN
104,50,0,FL,CN
104,51,5450,BrF,CN
104,51,1698,BrM,CN
104,51,5533,OFL,CN
104,51,5537,SEEN1,CN
104,53,3094,BrF,CN
104,53,5170,BrM,CN
104,53,5507,ABX,CN
104,53,0,FL,CN
104,54,1821,BrF,CN
104,54,1504,BrM,CN
104,54,5515,ABX,CN
104,55,2968,BrF,CN
104,55,5240,BrM,CN
104,55,5535,ABX,CN
104,57,2959,BrF,CN
104,57,5321,BrM,CN
104,57,0,FL,CN
104,58,1757,BrF,CN
104,58,1523,BrM,CN
104,58,5523,ABX,CN
104,58,5522,ABX,CN
104,59,3022,BrF,CN
104,59,3696,BrM,CN
104,59,0,FL,CN
104,60,3453,BrF,CN
104,60,1744,BrM,CN
104,60,0,FL,CN
104,61,1827,BrF,CN
104,61,4934,BrM,CN
104,61,0,FL,CN
104,62,5336,BrF,CN
104,62,5290,BrM,CN
104,62,0,FL,CN
104,62,5535,SEEN1,CN
104,63,1042,BrF,CN
104,63,1577,BrM,CN
104,63,5123,H,CN
104,63,5509,OFL,CN
104,63,5326,SEEN1,CN
104,67,5195,BrF,CN
104,67,4972,BrM,CN
104,67,0,FL,CN
104,68,1669,BrF,CN
104,68,5508,BrM,CN
104,68,5537,ABX,CN
104,68,5125,SEEN1,CN
104,68,5524,SEEN1,CN
104,68,5525,SEEN1,CN
104,69,5319,BrF,CN
104,69,5335,BrM,CN
104,70,5224,BrF,CN
104,70,1881,BrM,CN
104,70,5564,CH,CN
104,70,1782,U,CN
104,71,4917,BrF,CN
104,71,5144,BrM,CN
104,71,5543,FL,CN
104,72,1805,BrF,CN
104,72,5334,BrM,CN
104,72,0,ABX,CN
104,72,5343,SEEN1,CN
104,74,5168,BrF,CN
104,74,5315,H,CN
104,74,3093,U,CN
104,74,2966,SEEN1,CN
104,74,2989,SEEN1,CN
104,74,5341,SEEN1,CN
104,75,2989,BrF,CN
104,75,4887,BrM,CN
104,75,5545,FL,CN
104,75,5532,SEEN1,CN
104,75,4888,SEEN1,CN
104,75,4958,SEEN1,CN
104,77,4958,BrF,CN
104,77,4888,BrM,CN
104,79,1803,BrF,CN
104,79,1802,BrM,CN
104,79,3516,H,CN
104,79,0,FL,CN
104,79,5569,FL,CN
104,81,5194,BrF,CN
104,81,4947,BrM,CN
104,82,2986,BrF,CN
104,82,5447,BrM,CN
104,83,3567,BrF,CN
104,83,1604,BrM,CN
104,83,5538,SEEN1,CN
104,83,5551,FL,CN
104,85,1491,BrF,CN
104,85,5285,BrM,CN
104,85,0,FL,CN
104,86,2978,BrF,CN
104,86,3089,BrM,CN
104,86,2963,H,CN
104,86,5534,OFL,CN
104,87,5174,BrF,CN
104,87,1722,BrM,CN
104,88,4904,BrF,CN
104,88,5283,BrM,CN
104,90,3595,BrF,CN
104,90,5292,BrM,CN
104,90,5216,H,CN
104,90,0,FL,CN
104,92,1717,BrF,CN
104,92,4954,BrM,CN
104,92,5283,SEEN1,CN
104,94,1195,BrF,CN
104,94,5249,BrM,CN
104,95,4960,BrF,CN
104,95,4872,BrM,CN
104,95,5529,AB,CN
104,95,5528,AB,CN
104,96,4935,BrF,CN
104,96,4948,BrM,CN
104,96,5118,H,CN
104,96,5326,AB,CN
104,96,5555,FL,CN
104,98,1438,BrF,CN
104,98,1708,BrM,CN
104,99,3604,BrF,CN
104,99,1533,BrM,CN
104,99,5563,CH,CN
104,99,5567,CH,CN
104,100,3606,BrF,CN
104,100,5497,BrM,CN
104,101,3518,BrF,CN
104,101,3454,BrM,CN
104,101,0,FL,CN
104,101,3486,SEEN1,CN
104,105,5128,BrF,CN
104,105,3458,BrM,CN
104,105,0,ABX,CN
104,109,1580,BrF,CN
104,109,3643,BrM,CN
104,109,0,FL,CN
104,110,3645,BrF,CN
104,110,3644,BrM,CN
104,110,0,H,CN
104,110,5570,FL,CN
104,111,5212,BrF,CN
104,111,5199,BrM,CN
104,111,0,FL,CN
104,112,3444,BrF,CN
104,112,1731,BrM,CN
104,112,5465,AB,CN
104,112,5548,FL,CN
104,116,1685,BrF,CN
104,116,3486,BrM,CN
104,116,4956,H,CN
104,118,3698,BrF,CN
104,118,5242,H,CN
104,118,1489,BrM,CN
104,118,5560,CH,CN
104,121,4803,BrF,CN
104,121,1829,BrM,CN
104,121,0,SEEN1,CN
104,123,3694,BrF,CN
104,123,5316,BrM,CN
104,125,1401,TBRF,CN
104,125,3596,BrF,CN
104,125,1877,BrM,CN
104,125,0,ABX,CN
104,126,3491,BrF,CN
104,126,5169,BrM,CN
104,126,0,FL,CN
104,127,5323,BrF,CN
104,127,1616,BrM,CN
104,127,4965,H,CN
104,127,5540,FL,CN
104,127,5532,SEEN1,CN
104,128,5277,BrF,CN
104,128,4933,BrM,CN
104,129,1678,BrF,CN
104,129,5173,H,CN
104,129,5291,BrM,CN
104,134,4868,BrF,CN
104,134,5456,BrM,CN
104,134,5498,ABX,CN
104,135,3002,BrF,CN
104,135,5269,BrM,CN
104,137,3574,BrF,CN
104,137,4866,BrM,CN
104,137,5458,ABX,CN
